INFO 2021-05-04 11:35:32,826 autoreload 8365 140498019043136 Watching for file changes with StatReloader
DEBUG 2021-05-05 08:44:19,748 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/conf/urls/__init__.py first seen with mtime 1616747084.0349321
DEBUG 2021-05-05 08:44:19,748 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/numberformat.py first seen with mtime 1616747084.502932
DEBUG 2021-05-05 08:44:19,748 autoreload 25574 140134555645760 File /usr/lib/python3.6/email/mime/base.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,749 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/urls/exceptions.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-05 08:44:19,749 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/checks/security/sessions.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 08:44:19,750 autoreload 25574 140134555645760 File /usr/lib/python3.6/importlib/__init__.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,750 autoreload 25574 140134555645760 File /usr/lib/python3.6/asyncio/coroutines.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,750 autoreload 25574 140134555645760 File /usr/lib/python3.6/cgi.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,750 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/forms/widgets.py first seen with mtime 1616747084.482932
DEBUG 2021-05-05 08:44:19,751 autoreload 25574 140134555645760 File /usr/lib/python3.6/lzma.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,751 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/SiteGAD/manage.py first seen with mtime 1616747186.1829362
DEBUG 2021-05-05 08:44:19,751 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pymysql/constants/COMMAND.py first seen with mtime 1616747975.3989668
DEBUG 2021-05-05 08:44:19,752 autoreload 25574 140134555645760 File /usr/lib/python3.6/encodings/aliases.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,752 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/apps.py first seen with mtime 1616747084.170932
DEBUG 2021-05-05 08:44:19,752 autoreload 25574 140134555645760 File /usr/lib/python3.6/multiprocessing/util.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,752 autoreload 25574 140134555645760 File /usr/lib/python3.6/decimal.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,752 autoreload 25574 140134555645760 File /usr/lib/python3.6/pathlib.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,752 autoreload 25574 140134555645760 File /usr/lib/python3.6/asyncio/selector_events.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,752 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/SiteGAD/catalog/forms.py first seen with mtime 1620117262.0731058
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/asgiref/sync.py first seen with mtime 1616747084.722932
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /usr/lib/python3.6/json/encoder.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/forms.py first seen with mtime 1616747084.170932
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /usr/lib/python3.6/gettext.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/signals.py first seen with mtime 1616747084.170932
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/inspect.py first seen with mtime 1616747084.502932
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/mysql/client.py first seen with mtime 1616747084.462932
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/views/generic/detail.py first seen with mtime 1616747084.506932
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /usr/lib/python3.6/pkgutil.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /usr/lib/python3.6/multiprocessing/process.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/mysql/operations.py first seen with mtime 1616747084.462932
DEBUG 2021-05-05 08:44:19,753 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/serializers/python.py first seen with mtime 1616747084.4589322
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/dispatch/dispatcher.py first seen with mtime 1616747084.4789321
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/views/decorators/__init__.py first seen with mtime 1616747084.506932
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/constraints.py first seen with mtime 1616747084.470932
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/models.py first seen with mtime 1616747084.170932
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/forms/boundfield.py first seen with mtime 1616747084.4789321
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /usr/lib/python3.6/opcode.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /usr/lib/python3.6/html/entities.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/templatetags/__init__.py first seen with mtime 1616747084.4949322
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pymysql/_auth.py first seen with mtime 1616747975.3989668
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pytz/__init__.py first seen with mtime 1616747084.9749322
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /usr/lib/python3.6/tokenize.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /usr/lib/python3.6/wsgiref/simple_server.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,754 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/forms/formsets.py first seen with mtime 1616747084.482932
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/contenttypes/checks.py first seen with mtime 1616747084.206932
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /usr/lib/python3.6/hmac.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/ddl_references.py first seen with mtime 1616747084.4589322
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /usr/lib/python3.6/email/mime/text.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/sqlparse/cli.py first seen with mtime 1616747084.6029322
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/enums.py first seen with mtime 1616747084.470932
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/urls/base.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/cache.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /usr/lib/python3.6/concurrent/futures/__init__.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/admin/utils.py first seen with mtime 1616747084.038932
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/base.py first seen with mtime 1616747084.470932
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/fields/proxy.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-05 08:44:19,755 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/admin/helpers.py first seen with mtime 1616747084.038932
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/admin/sites.py first seen with mtime 1616747084.038932
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/checks/registry.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1616747084.170932
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/__init__.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/module_loading.py first seen with mtime 1616747084.502932
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /usr/lib/python3.6/socketserver.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/mysql/base.py first seen with mtime 1616747084.462932
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /usr/lib/python3.6/struct.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /usr/lib/python3.6/email/_header_value_parser.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/urls/__init__.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pytz/exceptions.py first seen with mtime 1616747084.9749322
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /usr/lib/python3.6/selectors.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,756 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/forms/utils.py first seen with mtime 1616747084.482932
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/manager.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/backends/django.py first seen with mtime 1616747084.4949322
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /usr/lib/python3.6/multiprocessing/context.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/mail/utils.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1616747084.4429321
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/sqlparse/filters/__init__.py first seen with mtime 1616747084.6029322
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1616747084.206932
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /usr/lib/python3.6/abc.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /usr/lib/python3.6/argparse.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/response.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /etc/python3.6/sitecustomize.py first seen with mtime 1522561590.0
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/checks/messages.py first seen with mtime 1616747084.446932
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/functions/text.py first seen with mtime 1616747084.4789321
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/management/base.py first seen with mtime 1616747084.4549322
DEBUG 2021-05-05 08:44:19,757 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/topological_sort.py first seen with mtime 1616747084.502932
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/translation/trans_real.py first seen with mtime 1616747084.506932
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/files/uploadedfile.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/base/schema.py first seen with mtime 1616747084.462932
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/messages/__init__.py first seen with mtime 1616747084.334932
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/forms/models.py first seen with mtime 1616747084.482932
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/__init__.py first seen with mtime 1616747084.4589322
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /usr/lib/python3.6/_markupbase.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /usr/lib/python3.6/asyncio/compat.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/sql/where.py first seen with mtime 1616747084.4789321
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /usr/lib/python3.6/json/decoder.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /usr/lib/python3.6/urllib/response.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/backends/__init__.py first seen with mtime 1616747084.4949322
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/ipv6.py first seen with mtime 1616747084.502932
DEBUG 2021-05-05 08:44:19,758 autoreload 25574 140134555645760 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/decorators.py first seen with mtime 1616747084.170932
